"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"[Sticker] ","0","0","2026-04-15T09:39:10.000Z","legos175","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7027085385511977990","7628918171181433622","https://p16-common-sign.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/10cf71a5db10f7311139b5f2ee2fc6ec~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=3b09d229&x-expires=1776834000&x-signature=%2BlH4n9XMN2OKkoaKKQMwLsYeTIw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Not sure ai will want to make clothing","0","0","2026-04-15T09:35:45.000Z","sharra.moore","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7135167137811678213","7628917280378536726","https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/a6439b3607169dc22d6f1bc3d3e50a7b~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=eb03e936&x-expires=1776834000&x-signature=ADK8mmXp%2BKc%2Ba2lRs9ugtFkdyQA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Ai does makes things cheaper because human beings are becoming too expensive.","0","0","2026-04-15T09:35:38.000Z","user9102981205526","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6866798428740355077","7628917233440604950","https://p16-common-sign.tiktokcdn-eu.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=159627a0&x-expires=1776834000&x-signature=9ubcZ3q9LowICo9d3n26zr1Uing%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"If humans don't earn any money, then who's going to buy all these products.....make it make sense 😳","0","0","2026-04-15T09:34:02.000Z","tonybee78","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7403723736023598086","7628916899585934088","https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/3b008de23253fafde546f2e839c0ecb9~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=54a2a96c&x-expires=1776834000&x-signature=iXJmaGeZIBdvDGmEbHnIymHRuuA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"In another 1-2 years Ai is going to replace many of us. We need to start accepting and move to better job.","0","0","2026-04-15T09:33:27.000Z","geethannava","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6696818701720683525","7628916727091610376","https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/5db15d5aec4a0e8117f9c9b7ed66fa4c~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=421bbe00&x-expires=1776834000&x-signature=TJtkaO8VtdpForio%2F9nruIoXw6k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"So after the take over, what job is left for humans","0","0","2026-04-15T09:28:49.000Z","masterp3016","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7097016201671427078","7628915552211239700","https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/e7b8ca38d69461768966dd51316a89ab~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=27d15cf0&x-expires=1776834000&x-signature=mBaax25WatisOKqv%2FanRQJq1DbE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Lol ai will never replace humans","0","0","2026-04-15T09:12:29.000Z","realbassdaddy","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6986380851840697350","7628911342414021383","https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/7335865570796077062~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=dd40c25c&x-expires=1776834000&x-signature=dgVrVzAv3Cji0O0rawfOXyvc0us%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Omg","0","0","2026-04-15T09:02:28.000Z","kdjdhdhhddhdh","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6968972319746802689","7628908743405519636","https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/6486ca149d0f9437fd8cfacf53452438~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=2cff8180&x-expires=1776834000&x-signature=itHW1Mn6gMBcGdeji35kbZgiJGo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"I mean. It's not like they are living their dream there.","0","0","2026-04-15T08:47:51.000Z","chicken_overlord","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6781068106522493957","7628904981521023765","https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/ccba9f87fb4eeeea1c3517afada6bf9b~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=7fab6a61&x-expires=1776834000&x-signature=OyHOX4qLV6xiuVrqsfoqOpExSi8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"This will eventually destroy Capitalism since the system needs buyers. Who is going to buy if only AI is left?","0","0","2026-04-15T08:12:56.000Z","wernerklokow","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6754582505363686405","7628895963948598024","https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/79c0a17eb3771a2ca4c8091c324a1048~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=d113b945&x-expires=1776834000&x-signature=aHftFKucsMh7an2RA8X%2FKfkl060%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Hmmm","0","0","2026-04-15T07:42:47.000Z","user2030869456685","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6788738060881953797","7628888222487495445","https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/7334927824043982853~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=564498d6&x-expires=1776834000&x-signature=1CAg5y9IX5dOOM3MClPNGbpVnk0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"it's a light","0","0","2026-04-15T07:28:28.000Z","hhffdsa6","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7335818230521693217","7628884433299358486","https://p16-common-sign.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/7389525088904675360~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=63222e30&x-expires=1776834000&x-signature=pjTpZFLSNJSnALt52crffKKp69g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"they are replacing them","0","0","2026-04-15T07:24:58.000Z","watcher4191","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7244617151511364609","7628883609508381460","https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/9891400d548076f779ec780b4c403b7a~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=abf975f4&x-expires=1776834000&x-signature=z7OYxVHVB4kG%2FBlpH5XNDepIrWE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"i would intentionlly make mistakes","0","0","2026-04-15T07:23:24.000Z","andreea.ramona.pe","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7367089389636666400","7628883151760343811","https://p16-common-sign.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/7367090449791582240~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=22d21d6b&x-expires=1776834000&x-signature=3eliH4fMrQyQFrxh6MXFv1JHIIg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Probably fast profit, then total decline when nobody has the means to buy their products.","0","0","2026-04-15T06:48:38.000Z","weira154","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7030379903594054661","7628874170693272342","https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/7335618183822868486~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=48271d7b&x-expires=1776834000&x-signature=kcZcmqC%2FOfS6X1nbNhh6Cp8fXRA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"wow","0","0","2026-04-15T06:20:52.000Z","cholly68","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6836704902438716421","7628867081274196758","https://p16-common-sign.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/27e1b2e8421e35b12456e673dc6a89a4~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=394bfcbf&x-expires=1776834000&x-signature=TcQf2guTupO4YYHCT2cdt3RBfM0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"fake","0","0","2026-04-15T23:38:02.000Z","makeincanada","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7162921266868012037","7629134316949979925","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/8902ccf87265ccfc11c7c9fb5e5ed09f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=eef4bdb1&x-expires=1776834000&x-signature=kZPzE3MyLNzlTDqYXZvjaCKFZEc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"damn sounds like we need universal income cause you can't convince me they would like to do this job if they wouldn't have to. I bet they would be teachers, doctors, nurses, artists, astronomers, chefs, musicians aso aso if they could","0","0","2026-04-15T12:19:04.000Z","sshfgn67o","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7416042363754382368","7628959366541280032","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ade2cb3f45cbea921f49271e0eac5696~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d3668af7&x-expires=1776834000&x-signature=gHDdYADYf8FYST2v%2Fy8LtDEtIaM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Self surveillance… not AI…","4","0","2026-04-14T14:29:59.000Z","corrial3.14","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6994083680554451973","7628622088844428039","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c2859d1e303ae620b82aaff86c76f82f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a317364d&x-expires=1776834000&x-signature=PY7jVAa62Y9zQBiGmbZvUbsf6ig%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Its fkn crazy humans are agreeing to this","5","0","2026-04-15T19:20:28.000Z","allthere92","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7485544089037325345","7629068010104128278","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a9394424&x-expires=1776834000&x-signature=OTkMua00Ofj5zSO9SowKyTr%2FCWg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"these are what is wrong with this siciety","1","0","2026-04-15T19:24:32.000Z","alex.vvvgrp","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7618341996561859600","7629069000593883924","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/654c16955e6def0d6e6478663fe9bbe3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cf454e10&x-expires=1776834000&x-signature=2fUERPqysp79Dpe8Pp0OlOfIyhE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"So robots will be street shitters","2","2","2026-04-17T00:02:50.000Z","magsy58","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6865952889636078597","7629511799608410896","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7335050324098416642~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ea4cb65f&x-expires=1776834000&x-signature=%2FdpoMo7NOnMoVygDgduJRUEWM5o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"This is inhumane and should be banned (and it is banned on thousands of other planets)","1","0","2026-04-17T08:07:39.000Z","planetvespavespa","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7084751540305511429","7629636780958139137","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8396c526ef5279a59a15b6dc3b38c5b1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5c6d8156&x-expires=1776834000&x-signature=iDQ2V3vjqWcs6ayvoS3tYC%2BzpuA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"later no food for human","1","0","2026-04-15T21:42:12.000Z","mirindaafework","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6809486749904487429","7629104512162792200","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2a8b31f450cc0a7271d96029441d5cbf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d97f5178&x-expires=1776834000&x-signature=48OBkNLzeK3%2FK767NzAQxNLSxDI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"We should use ai for CEOs, they don’t deserve paid that much","3","0","2026-04-16T03:36:23.000Z","zei.hal","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6933848496429138949","7629195820650234642","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7339222826823942149~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f3845f11&x-expires=1776834000&x-signature=oFA6AZNBJ3iKrbcn%2FyPO4%2BK4nQs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"you can't win.. one minute you're trying to eradicate the sweat shops.. next minute your trying to save them from advancement to eradicate sweat shops 🤣","1","0","2026-04-15T07:09:04.000Z","greatestdancer94","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7334112613695357985","7628879442517902102","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/ce8a1635c5172523da6fb2cab2f379cf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2ade0a1d&x-expires=1776834000&x-signature=bqG3m%2Fggz4hPix5GQuGMnHMadAE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"this means more people unemployed and getting more poor","3","0","2026-04-16T10:50:24.000Z","aisha.g943","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7439337419676386336","7629307594734486294","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/96082bc100f1c4a9ee85060222db3fac~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bcbc12b2&x-expires=1776834000&x-signature=GNJb%2F8rr4KP218qJbjBYjO1jS7w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Their bosses have one on their heads too?😅","1","0","2026-04-14T20:14:55.000Z","lizzylondon18","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7280082142486463521","7628710970583909142","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/29af7075ba6514f95364e648fbcb9632~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4d6a09b4&x-expires=1776834000&x-signature=vVPQLBTju1fnz%2BQ32rRX6rLabx8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"But…they can’t make coffee, or drive a motor vehicle? 🚗 fantastic! 😂","1","0","2026-04-17T22:42:40.000Z","shayno099","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7372898428169061381","7629862224634479376","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ca9b6a44fa49a3dfa045e16f7db4570b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=42ab9889&x-expires=1776834000&x-signature=GCE1BuTdqdH9rCmJfWL8PW1A0dI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"its in bangladesh, not in india","1","0","2026-04-15T21:21:01.000Z","esenem53","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6951737547366597638","7629099002772259600","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/34fe2cd5a61477a536bae7c6dc765f81~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f80d68dc&x-expires=1776834000&x-signature=jhHoERu0whzzqk9oTblCm3%2BQqXU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"No, those cameras are to record their performance, India isn’t their yet to train AI","1","0","2026-04-14T21:12:44.000Z","styieofmyown1","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7070604306903712774","7628725857829815062","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/42252cb62bdf8b8d4432c875f8ae45b5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f95cdcff&x-expires=1776834000&x-signature=UyFMHMutXTzcoqnwMhyxRyrg6PE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"The only way this future is sustainable, is by us dying.","0","0","2026-04-16T13:54:55.000Z","lunaraspectmoon","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6956871713334821893","7629355201589248801","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/a4744852099f844d8099d634e107ce9d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=131d0448&x-expires=1776834000&x-signature=gKTHOJ%2FBgRrF3ElxoVChL0rV3M8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"we need a revolution, a global","0","0","2026-04-16T12:58:36.000Z","kpbenedek","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7040132631849632774","7629340663800791830","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b2f0428e146553c7e413345176579420~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d32f2908&x-expires=1776834000&x-signature=xfBAfRUbynXj3uO8QM314KVdkro%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"it's an end to mankind","0","0","2026-04-16T11:45:45.000Z","valentino.zerafa","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7493714416270738465","7629321887743181590","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/719308a6c64304b0cc9f4e18f577fff0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8de15a52&x-expires=1776834000&x-signature=zY2bt9Hq65O3m13TOVXSjs2jq3k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"hope ai dont learn indian Hygiene","0","0","2026-04-16T11:19:56.000Z","chunchunmaru5050","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7542971037296903201","7629315240810955552","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c61c82bf0fd1dd9a43c0d5fd8d372f71~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ac2b9863&x-expires=1776834000&x-signature=9sDXGIk53j5CYRv4iJ26lBKCVxQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"The Bible talks about The Beast, and the worship of the image of the Beast. AI is the Beast baby. Good luck 😔🙏✝️","0","0","2026-04-16T15:19:55.000Z","leifenleif","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7019524676247159814","7629377088994951958","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7323e868c7ad36bf4dbaa4c70c8d0f1c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e5c53e84&x-expires=1776834000&x-signature=4UHax9GTX3dJXeR08Dd5J%2FbnFS8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Who cares !","1","0","2026-04-16T23:45:49.000Z","kevin.owen985","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7378269889876296709","7629507362794439442","https://p19-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/4a94463fc0459abd335e1a9107c86933~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=79caf2e5&x-expires=1776834000&x-signature=nK6BY2HYIWhh54Jyp08vbS77ENY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"scary? Why? that's just the beginning of their end","1","0","2026-04-16T22:00:24.000Z","user6881559270072","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7536162699019207700","7629480260380214037","https://p16-common-sign.tiktokcdn-eu.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=159627a0&x-expires=1776834000&x-signature=9ubcZ3q9LowICo9d3n26zr1Uing%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"If its not Ai its just surveillance camera to follow up with thier work","1","0","2026-04-14T21:36:45.000Z","its.gaming.time2","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6531151969607893002","7628732034127004434","https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/85536dc1f1bfdd4269b7b8d470d8a3e4~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=aa79310d&x-expires=1776834000&x-signature=KL1qobp8tu2eVvOEBC%2FZY4Q3FJk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"i doubt. its to control and ounish workers if they make mistake","1","0","2026-04-14T20:38:18.000Z","perun_do","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6877231008770802689","7628716990307762966","https://p16-common-sign.tiktokcdn-eu.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=159627a0&x-expires=1776834000&x-signature=9ubcZ3q9LowICo9d3n26zr1Uing%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
